3	2	2.69444
2.95	1.95	2.59813
2.875	1.875	2.45703
2.7625	1.7625	2.25301
2.59375	1.59375	1.96411
2.34063	1.34062	1.56933
1.96094	0.960937	1.06392
1.39141	0.391406	0.501025
0.537109	0.391406	0.0891437
0.537109	0.391406	0.0891437
0.537109	0.177832	0.0756354
0.216748	-0.142529	0.0140021
0.216748	-0.142529	0.0140021
0.216748	0.0977417	0.0128064
0.0966125	0.0977417	0.00339499
-0.0835907	-0.0824615	0.0025024
